sample_id,repo,source_path,strategy,rank,score,source_type,category,guideline_text,query_preview
synthetic-fastapi_PR_34,kannan-dedsec/synthetic-fastapi,schemas/item.py,strategy_3_static,1,0.7166965,fastapi_review_comment,documentation_formatting,The multi-line docstring in `db_session_context` needs a blank line after the summary and clearer formattingâ€”letâ€™s follow PEP 257 for readability and consistency.,"repo family: fastapi ; flake8 findings: 2 (rc=1) ; pylint findings: 21 (rc=30) ; doc-format signals: 7 ; targeted topics: blank lines and whitespace formatting, docstrings for decorated functions/classes, documentation and docstring coverage, documentation_for"
synthetic-fastapi_PR_34,kannan-dedsec/synthetic-fastapi,schemas/item.py,strategy_3_static,2,0.70228255,fastapi_review_comment,documentation_formatting,Please convert the single-line docstring to a properly formatted multi-line docstring by adding a blank line after the opening triple quotes. This will enhance readability and maintain consistency with PEP 257 convention,"repo family: fastapi ; flake8 findings: 2 (rc=1) ; pylint findings: 21 (rc=30) ; doc-format signals: 7 ; targeted topics: blank lines and whitespace formatting, docstrings for decorated functions/classes, documentation and docstring coverage, documentation_for"
synthetic-fastapi_PR_34,kannan-dedsec/synthetic-fastapi,schemas/item.py,strategy_3_static,3,0.70078564,fastapi_review_comment,naming_convention,"It's great to see your work on the API, but could we stick to the PEP 8 naming conventions for function names? Let's rename `createItem` back to `create_item` to maintain consistency and readability in our codebase.","repo family: fastapi ; flake8 findings: 2 (rc=1) ; pylint findings: 21 (rc=30) ; doc-format signals: 7 ; targeted topics: blank lines and whitespace formatting, docstrings for decorated functions/classes, documentation and docstring coverage, documentation_for"
synthetic-fastapi_PR_34,kannan-dedsec/synthetic-fastapi,schemas/item.py,strategy_3_static,4,0.69703054,fastapi_review_comment,documentation_formatting,The docstring format here needs to be fixed; please ensure that there's a blank line before the multi-line docstring for better readability and adherence to conventions.,"repo family: fastapi ; flake8 findings: 2 (rc=1) ; pylint findings: 21 (rc=30) ; doc-format signals: 7 ; targeted topics: blank lines and whitespace formatting, docstrings for decorated functions/classes, documentation and docstring coverage, documentation_for"
synthetic-fastapi_PR_34,kannan-dedsec/synthetic-fastapi,schemas/item.py,strategy_3_static,5,0.6921319,fastapi_review_comment,indentation,The indentation for the docstring at line 41 appears to be inconsistent with the rest of the class; please adjust it back to 4 spaces for readability and to maintain our coding standards.,"repo family: fastapi ; flake8 findings: 2 (rc=1) ; pylint findings: 21 (rc=30) ; doc-format signals: 7 ; targeted topics: blank lines and whitespace formatting, docstrings for decorated functions/classes, documentation and docstring coverage, documentation_for"
synthetic-fastapi_PR_34,kannan-dedsec/synthetic-fastapi,schemas/item.py,strategy_3_static,6,0.6869348,fastapi_review_comment,naming_convention,"It's generally more Pythonic to use snake_case for function names, so please consider renaming `listItems` back to `list_items` for consistency with PEP 8 guidelines.","repo family: fastapi ; flake8 findings: 2 (rc=1) ; pylint findings: 21 (rc=30) ; doc-format signals: 7 ; targeted topics: blank lines and whitespace formatting, docstrings for decorated functions/classes, documentation and docstring coverage, documentation_for"
synthetic-fastapi_PR_34,kannan-dedsec/synthetic-fastapi,schemas/item.py,strategy_3_static,7,0.68580866,ruff,documentation_formatting,D211: No blank lines allowed before class docstring (mutually exclusive with D203).,"repo family: fastapi ; flake8 findings: 2 (rc=1) ; pylint findings: 21 (rc=30) ; doc-format signals: 7 ; targeted topics: blank lines and whitespace formatting, docstrings for decorated functions/classes, documentation and docstring coverage, documentation_for"
synthetic-fastapi_PR_34,kannan-dedsec/synthetic-fastapi,schemas/item.py,strategy_3_static,8,0.6801365,fastapi_review_comment,indentation,The indentation for the `RequestTimingMiddleware` class is inconsistent with the rest of the file; please revert it to 4 spaces to maintain uniformity and improve readability.,"repo family: fastapi ; flake8 findings: 2 (rc=1) ; pylint findings: 21 (rc=30) ; doc-format signals: 7 ; targeted topics: blank lines and whitespace formatting, docstrings for decorated functions/classes, documentation and docstring coverage, documentation_for"
synthetic-fastapi_PR_34,kannan-dedsec/synthetic-fastapi,schemas/item.py,strategy_3_static,9,0.6775239,ruff,documentation_formatting,D205: One blank line required between the summary line and the description in a multi-line docstring.,"repo family: fastapi ; flake8 findings: 2 (rc=1) ; pylint findings: 21 (rc=30) ; doc-format signals: 7 ; targeted topics: blank lines and whitespace formatting, docstrings for decorated functions/classes, documentation and docstring coverage, documentation_for"
synthetic-fastapi_PR_34,kannan-dedsec/synthetic-fastapi,schemas/item.py,strategy_3_static,10,0.6755992,fastapi_review_comment,indentation,"It looks like the indentation for the `RequestTimingMiddleware` class is inconsistent with the rest of the file, switching from 4 spaces to 2 spaces. Please adjust the indentation to maintain uniformity throughout the co","repo family: fastapi ; flake8 findings: 2 (rc=1) ; pylint findings: 21 (rc=30) ; doc-format signals: 7 ; targeted topics: blank lines and whitespace formatting, docstrings for decorated functions/classes, documentation and docstring coverage, documentation_for"
synthetic-fastapi_PR_31,kannan-dedsec/synthetic-fastapi,routers/auth.py,strategy_3_static,1,0.7089972,fastapi_review_comment,documentation_formatting,The multi-line docstring in `db_session_context` needs a blank line after the summary and clearer formattingâ€”letâ€™s follow PEP 257 for readability and consistency.,"repo family: fastapi ; flake8 findings: 8 (rc=1) ; pylint findings: 17 (rc=22) ; doc-format signals: 3 ; targeted topics: blank lines and whitespace formatting, documentation_formatting for missing/too-small docstrings, snake_case naming convention, unused imp"
synthetic-fastapi_PR_31,kannan-dedsec/synthetic-fastapi,routers/auth.py,strategy_3_static,2,0.6915177,fastapi_review_comment,documentation_formatting,Please convert the single-line docstring to a properly formatted multi-line docstring by adding a blank line after the opening triple quotes. This will enhance readability and maintain consistency with PEP 257 convention,"repo family: fastapi ; flake8 findings: 8 (rc=1) ; pylint findings: 17 (rc=22) ; doc-format signals: 3 ; targeted topics: blank lines and whitespace formatting, documentation_formatting for missing/too-small docstrings, snake_case naming convention, unused imp"
synthetic-fastapi_PR_31,kannan-dedsec/synthetic-fastapi,routers/auth.py,strategy_3_static,3,0.69050527,fastapi_review_comment,documentation_formatting,The docstring format here needs to be fixed; please ensure that there's a blank line before the multi-line docstring for better readability and adherence to conventions.,"repo family: fastapi ; flake8 findings: 8 (rc=1) ; pylint findings: 17 (rc=22) ; doc-format signals: 3 ; targeted topics: blank lines and whitespace formatting, documentation_formatting for missing/too-small docstrings, snake_case naming convention, unused imp"
synthetic-fastapi_PR_31,kannan-dedsec/synthetic-fastapi,routers/auth.py,strategy_3_static,4,0.6858578,fastapi_review_comment,naming_convention,"It's great to see your work on the API, but could we stick to the PEP 8 naming conventions for function names? Let's rename `createItem` back to `create_item` to maintain consistency and readability in our codebase.","repo family: fastapi ; flake8 findings: 8 (rc=1) ; pylint findings: 17 (rc=22) ; doc-format signals: 3 ; targeted topics: blank lines and whitespace formatting, documentation_formatting for missing/too-small docstrings, snake_case naming convention, unused imp"
synthetic-fastapi_PR_31,kannan-dedsec/synthetic-fastapi,routers/auth.py,strategy_3_static,5,0.6840923,fastapi_review_comment,indentation,The indentation for the docstring at line 41 appears to be inconsistent with the rest of the class; please adjust it back to 4 spaces for readability and to maintain our coding standards.,"repo family: fastapi ; flake8 findings: 8 (rc=1) ; pylint findings: 17 (rc=22) ; doc-format signals: 3 ; targeted topics: blank lines and whitespace formatting, documentation_formatting for missing/too-small docstrings, snake_case naming convention, unused imp"
synthetic-fastapi_PR_31,kannan-dedsec/synthetic-fastapi,routers/auth.py,strategy_3_static,6,0.6823485,fastapi_review_comment,indentation,The indentation for the `RequestTimingMiddleware` class is inconsistent with the rest of the file; please revert it to 4 spaces to maintain uniformity and improve readability.,"repo family: fastapi ; flake8 findings: 8 (rc=1) ; pylint findings: 17 (rc=22) ; doc-format signals: 3 ; targeted topics: blank lines and whitespace formatting, documentation_formatting for missing/too-small docstrings, snake_case naming convention, unused imp"
synthetic-fastapi_PR_31,kannan-dedsec/synthetic-fastapi,routers/auth.py,strategy_3_static,7,0.67654026,fastapi_review_comment,indentation,"It looks like the indentation for the `RequestTimingMiddleware` class is inconsistent with the rest of the file, switching from 4 spaces to 2 spaces. Please adjust the indentation to maintain uniformity throughout the co","repo family: fastapi ; flake8 findings: 8 (rc=1) ; pylint findings: 17 (rc=22) ; doc-format signals: 3 ; targeted topics: blank lines and whitespace formatting, documentation_formatting for missing/too-small docstrings, snake_case naming convention, unused imp"
synthetic-fastapi_PR_31,kannan-dedsec/synthetic-fastapi,routers/auth.py,strategy_3_static,8,0.67306536,fastapi_review_comment,documentation_formatting,The multi-line docstring in get_current_user is missing a blank line after the summary and the closing quotes are placed incorrectly; please follow PEP 257 formatting for readability and consistency.,"repo family: fastapi ; flake8 findings: 8 (rc=1) ; pylint findings: 17 (rc=22) ; doc-format signals: 3 ; targeted topics: blank lines and whitespace formatting, documentation_formatting for missing/too-small docstrings, snake_case naming convention, unused imp"
synthetic-fastapi_PR_31,kannan-dedsec/synthetic-fastapi,routers/auth.py,strategy_3_static,9,0.66893935,fastapi_review_comment,naming_convention,"It's generally more Pythonic to use snake_case for function names, so please consider renaming `listItems` back to `list_items` for consistency with PEP 8 guidelines.","repo family: fastapi ; flake8 findings: 8 (rc=1) ; pylint findings: 17 (rc=22) ; doc-format signals: 3 ; targeted topics: blank lines and whitespace formatting, documentation_formatting for missing/too-small docstrings, snake_case naming convention, unused imp"
synthetic-fastapi_PR_31,kannan-dedsec/synthetic-fastapi,routers/auth.py,strategy_3_static,10,0.6687747,fastapi_review_comment,indentation,"It looks like the indentation in the `UserBase` class has changed from 4 spaces to 2 spaces. Consistency in indentation is crucial for readability and to avoid potential issues, so please ensure that it remains at 4 spac","repo family: fastapi ; flake8 findings: 8 (rc=1) ; pylint findings: 17 (rc=22) ; doc-format signals: 3 ; targeted topics: blank lines and whitespace formatting, documentation_formatting for missing/too-small docstrings, snake_case naming convention, unused imp"
synthetic-django_PR_39,kannan-dedsec/synthetic-django,views.py,strategy_3_static,1,0.75022304,django_review_comment,indentation,The indentation in the `markdown_to_html` function docstring deviates from the project's 4-space standard. Please adjust it to maintain consistency with the rest of the codebase.,"repo family: django ; flake8 findings: 22 (rc=1) ; pylint findings: 43 (rc=30) ; doc-format signals: 0 ; targeted topics: blank lines and whitespace formatting, indentation and spacing rules, snake_case naming convention, unused import cleanup"
synthetic-django_PR_39,kannan-dedsec/synthetic-django,views.py,strategy_3_static,2,0.72558874,django_review_comment,indentation,"The indentation in the `generate_article_slug` function should be consistent with the rest of the codebase, which uses 4 spaces. Please update it to maintain uniformity throughout the file.","repo family: django ; flake8 findings: 22 (rc=1) ; pylint findings: 43 (rc=30) ; doc-format signals: 0 ; targeted topics: blank lines and whitespace formatting, indentation and spacing rules, snake_case naming convention, unused import cleanup"
synthetic-django_PR_39,kannan-dedsec/synthetic-django,views.py,strategy_3_static,3,0.7164591,django_guidelines,documentation_formatting,Use flake8 to check for problems in this area. Note that the .flake8 file excludes some errors that are not considered gross violations.,"repo family: django ; flake8 findings: 22 (rc=1) ; pylint findings: 43 (rc=30) ; doc-format signals: 0 ; targeted topics: blank lines and whitespace formatting, indentation and spacing rules, snake_case naming convention, unused import cleanup"
synthetic-django_PR_39,kannan-dedsec/synthetic-django,views.py,strategy_3_static,4,0.7156832,django_review_comment,indentation,The indentation for the `generate_article_slug` function should be consistent with the rest of the file; please change it back to 4 spaces to maintain clarity and adherence to our coding style.,"repo family: django ; flake8 findings: 22 (rc=1) ; pylint findings: 43 (rc=30) ; doc-format signals: 0 ; targeted topics: blank lines and whitespace formatting, indentation and spacing rules, snake_case naming convention, unused import cleanup"
synthetic-django_PR_39,kannan-dedsec/synthetic-django,views.py,strategy_3_static,5,0.710333,django_review_comment,naming_convention,"Let's stick with the PEP 8 style guide, which recommends using snake_case for function names in Python. Please rename `testCategoryCreation` back to `test_category_creation` for better consistency and readability.","repo family: django ; flake8 findings: 22 (rc=1) ; pylint findings: 43 (rc=30) ; doc-format signals: 0 ; targeted topics: blank lines and whitespace formatting, indentation and spacing rules, snake_case naming convention, unused import cleanup"
synthetic-django_PR_39,kannan-dedsec/synthetic-django,views.py,strategy_3_static,6,0.70896494,django_review_comment,indentation,It looks like the indentation in the `ArticleForm` class is inconsistent with the rest of the file; please ensure it uses 4 spaces to maintain uniformity across the codebase.,"repo family: django ; flake8 findings: 22 (rc=1) ; pylint findings: 43 (rc=30) ; doc-format signals: 0 ; targeted topics: blank lines and whitespace formatting, indentation and spacing rules, snake_case naming convention, unused import cleanup"
synthetic-django_PR_39,kannan-dedsec/synthetic-django,views.py,strategy_3_static,7,0.7062464,django_review_comment,indentation,"It looks like there's a mix of tabs and spaces in the `create_category` function. For consistency and to avoid potential issues, please standardize the indentation to use either tabs or spaces throughout the fileâ€”space","repo family: django ; flake8 findings: 22 (rc=1) ; pylint findings: 43 (rc=30) ; doc-format signals: 0 ; targeted topics: blank lines and whitespace formatting, indentation and spacing rules, snake_case naming convention, unused import cleanup"
synthetic-django_PR_39,kannan-dedsec/synthetic-django,views.py,strategy_3_static,8,0.7058375,django_review_comment,documentation_formatting,"The docstring is missing a blank line after the summary, which is required for proper formatting. Please add a blank line before the detailed description to improve readability and adhere to PEP 257.","repo family: django ; flake8 findings: 22 (rc=1) ; pylint findings: 43 (rc=30) ; doc-format signals: 0 ; targeted topics: blank lines and whitespace formatting, indentation and spacing rules, snake_case naming convention, unused import cleanup"
synthetic-django_PR_39,kannan-dedsec/synthetic-django,views.py,strategy_3_static,9,0.70548224,django_review_comment,indentation,"It looks like the indentation for the `clean_title` method has changed from 4 spaces to 6 spaces, which can affect code readability and consistency. Please revert it back to 4 spaces to maintain uniformity with the rest ","repo family: django ; flake8 findings: 22 (rc=1) ; pylint findings: 43 (rc=30) ; doc-format signals: 0 ; targeted topics: blank lines and whitespace formatting, indentation and spacing rules, snake_case naming convention, unused import cleanup"
synthetic-django_PR_39,kannan-dedsec/synthetic-django,views.py,strategy_3_static,10,0.69982314,django_review_comment,unused_import,"It looks like the `os` and `sys` imports are unused, as well as the newly added `re` import. Consider removing them to keep the code clean and focused.","repo family: django ; flake8 findings: 22 (rc=1) ; pylint findings: 43 (rc=30) ; doc-format signals: 0 ; targeted topics: blank lines and whitespace formatting, indentation and spacing rules, snake_case naming convention, unused import cleanup"
synthetic-django_PR_35,kannan-dedsec/synthetic-django,tests/test_views.py,strategy_3_static,1,0.7374918,django_review_comment,indentation,The indentation in the `markdown_to_html` function docstring deviates from the project's 4-space standard. Please adjust it to maintain consistency with the rest of the codebase.,"repo family: django ; flake8 findings: 6 (rc=1) ; pylint findings: 16 (rc=22) ; doc-format signals: 0 ; targeted topics: blank lines and whitespace formatting, documentation and docstring coverage, snake_case naming convention, unused import cleanup"
synthetic-django_PR_35,kannan-dedsec/synthetic-django,tests/test_views.py,strategy_3_static,2,0.71015275,django_guidelines,documentation_formatting,Use flake8 to check for problems in this area. Note that the .flake8 file excludes some errors that are not considered gross violations.,"repo family: django ; flake8 findings: 6 (rc=1) ; pylint findings: 16 (rc=22) ; doc-format signals: 0 ; targeted topics: blank lines and whitespace formatting, documentation and docstring coverage, snake_case naming convention, unused import cleanup"
synthetic-django_PR_35,kannan-dedsec/synthetic-django,tests/test_views.py,strategy_3_static,3,0.7080788,django_review_comment,naming_convention,"Let's stick with the PEP 8 style guide, which recommends using snake_case for function names in Python. Please rename `testCategoryCreation` back to `test_category_creation` for better consistency and readability.","repo family: django ; flake8 findings: 6 (rc=1) ; pylint findings: 16 (rc=22) ; doc-format signals: 0 ; targeted topics: blank lines and whitespace formatting, documentation and docstring coverage, snake_case naming convention, unused import cleanup"
synthetic-django_PR_35,kannan-dedsec/synthetic-django,tests/test_views.py,strategy_3_static,4,0.7065953,django_review_comment,indentation,"The indentation in the `generate_article_slug` function should be consistent with the rest of the codebase, which uses 4 spaces. Please update it to maintain uniformity throughout the file.","repo family: django ; flake8 findings: 6 (rc=1) ; pylint findings: 16 (rc=22) ; doc-format signals: 0 ; targeted topics: blank lines and whitespace formatting, documentation and docstring coverage, snake_case naming convention, unused import cleanup"
synthetic-django_PR_35,kannan-dedsec/synthetic-django,tests/test_views.py,strategy_3_static,5,0.7065631,django_review_comment,documentation_formatting,"The docstring is missing a blank line after the summary, which is required for proper formatting. Please add a blank line before the detailed description to improve readability and adhere to PEP 257.","repo family: django ; flake8 findings: 6 (rc=1) ; pylint findings: 16 (rc=22) ; doc-format signals: 0 ; targeted topics: blank lines and whitespace formatting, documentation and docstring coverage, snake_case naming convention, unused import cleanup"
synthetic-django_PR_35,kannan-dedsec/synthetic-django,tests/test_views.py,strategy_3_static,6,0.69723487,django_review_comment,indentation,The indentation for the `generate_article_slug` function should be consistent with the rest of the file; please change it back to 4 spaces to maintain clarity and adherence to our coding style.,"repo family: django ; flake8 findings: 6 (rc=1) ; pylint findings: 16 (rc=22) ; doc-format signals: 0 ; targeted topics: blank lines and whitespace formatting, documentation and docstring coverage, snake_case naming convention, unused import cleanup"
synthetic-django_PR_35,kannan-dedsec/synthetic-django,tests/test_views.py,strategy_3_static,7,0.6938997,django_review_comment,documentation_formatting,The docstring for `test_empty_form` should remain concise and informative; let's convert it back to a single line or ensure it's properly formatted if it needs to be multi-line. This will improve readability and maintain,"repo family: django ; flake8 findings: 6 (rc=1) ; pylint findings: 16 (rc=22) ; doc-format signals: 0 ; targeted topics: blank lines and whitespace formatting, documentation and docstring coverage, snake_case naming convention, unused import cleanup"
synthetic-django_PR_35,kannan-dedsec/synthetic-django,tests/test_views.py,strategy_3_static,8,0.69134384,django_review_comment,indentation,"It looks like the indentation for the `clean_title` method has changed from 4 spaces to 6 spaces, which can affect code readability and consistency. Please revert it back to 4 spaces to maintain uniformity with the rest ","repo family: django ; flake8 findings: 6 (rc=1) ; pylint findings: 16 (rc=22) ; doc-format signals: 0 ; targeted topics: blank lines and whitespace formatting, documentation and docstring coverage, snake_case naming convention, unused import cleanup"
synthetic-django_PR_35,kannan-dedsec/synthetic-django,tests/test_views.py,strategy_3_static,9,0.6907005,django_review_comment,naming_convention,The function name `testSlugGeneration` should be in snake_case to maintain consistency with the naming conventions used in Python. Please rename it to `test_slug_generation`.,"repo family: django ; flake8 findings: 6 (rc=1) ; pylint findings: 16 (rc=22) ; doc-format signals: 0 ; targeted topics: blank lines and whitespace formatting, documentation and docstring coverage, snake_case naming convention, unused import cleanup"
synthetic-django_PR_35,kannan-dedsec/synthetic-django,tests/test_views.py,strategy_3_static,10,0.6905264,django_review_comment,indentation,"It looks like there's a mix of tabs and spaces in the `create_category` function. For consistency and to avoid potential issues, please standardize the indentation to use either tabs or spaces throughout the fileâ€”space","repo family: django ; flake8 findings: 6 (rc=1) ; pylint findings: 16 (rc=22) ; doc-format signals: 0 ; targeted topics: blank lines and whitespace formatting, documentation and docstring coverage, snake_case naming convention, unused import cleanup"
synthetic-sklearn_PR_30,kannan-dedsec/synthetic-sklearn,hyperparameter_tuning.py,strategy_3_static,1,0.65992796,ruff,documentation_formatting,D211: No blank lines allowed before class docstring (mutually exclusive with D203).,"repo family: scikit-learn ; flake8 findings: 8 (rc=1) ; pylint findings: 19 (rc=30) ; doc-format signals: 1 ; targeted topics: blank lines and whitespace formatting, documentation and docstring coverage, documentation_formatting for missing/too-small docstring"
synthetic-sklearn_PR_30,kannan-dedsec/synthetic-sklearn,hyperparameter_tuning.py,strategy_3_static,2,0.6587552,ruff,documentation_formatting,D104: Missing docstring in public package. The __init__.py file of a public package should have a docstring.,"repo family: scikit-learn ; flake8 findings: 8 (rc=1) ; pylint findings: 19 (rc=30) ; doc-format signals: 1 ; targeted topics: blank lines and whitespace formatting, documentation and docstring coverage, documentation_formatting for missing/too-small docstring"
synthetic-sklearn_PR_30,kannan-dedsec/synthetic-sklearn,hyperparameter_tuning.py,strategy_3_static,3,0.6539903,pylint,documentation_formatting,C0112 (empty-docstring): Docstring is present but empty. Either add meaningful content or remove the empty docstring.,"repo family: scikit-learn ; flake8 findings: 8 (rc=1) ; pylint findings: 19 (rc=30) ; doc-format signals: 1 ; targeted topics: blank lines and whitespace formatting, documentation and docstring coverage, documentation_formatting for missing/too-small docstring"
synthetic-sklearn_PR_30,kannan-dedsec/synthetic-sklearn,hyperparameter_tuning.py,strategy_3_static,4,0.6503972,ruff,documentation_formatting,D205: One blank line required between the summary line and the description in a multi-line docstring.,"repo family: scikit-learn ; flake8 findings: 8 (rc=1) ; pylint findings: 19 (rc=30) ; doc-format signals: 1 ; targeted topics: blank lines and whitespace formatting, documentation and docstring coverage, documentation_formatting for missing/too-small docstring"
synthetic-sklearn_PR_30,kannan-dedsec/synthetic-sklearn,hyperparameter_tuning.py,strategy_3_static,5,0.64456373,ruff,documentation_formatting,D105: Missing docstring in magic method. Dunder methods like __repr__ and __eq__ should have docstrings.,"repo family: scikit-learn ; flake8 findings: 8 (rc=1) ; pylint findings: 19 (rc=30) ; doc-format signals: 1 ; targeted topics: blank lines and whitespace formatting, documentation and docstring coverage, documentation_formatting for missing/too-small docstring"
synthetic-sklearn_PR_30,kannan-dedsec/synthetic-sklearn,hyperparameter_tuning.py,strategy_3_static,6,0.64296407,ruff,documentation_formatting,D213: Multi-line docstring summary should start at the second line (mutually exclusive with D212).,"repo family: scikit-learn ; flake8 findings: 8 (rc=1) ; pylint findings: 19 (rc=30) ; doc-format signals: 1 ; targeted topics: blank lines and whitespace formatting, documentation and docstring coverage, documentation_formatting for missing/too-small docstring"
synthetic-sklearn_PR_30,kannan-dedsec/synthetic-sklearn,hyperparameter_tuning.py,strategy_3_static,7,0.6428583,ruff,documentation_formatting,D200: One-line docstring should fit on one line. Do not spread a short docstring across multiple lines.,"repo family: scikit-learn ; flake8 findings: 8 (rc=1) ; pylint findings: 19 (rc=30) ; doc-format signals: 1 ; targeted topics: blank lines and whitespace formatting, documentation and docstring coverage, documentation_formatting for missing/too-small docstring"
synthetic-sklearn_PR_30,kannan-dedsec/synthetic-sklearn,hyperparameter_tuning.py,strategy_3_static,8,0.6418656,ruff,documentation_formatting,D210: No whitespace allowed surrounding docstring text.,"repo family: scikit-learn ; flake8 findings: 8 (rc=1) ; pylint findings: 19 (rc=30) ; doc-format signals: 1 ; targeted topics: blank lines and whitespace formatting, documentation and docstring coverage, documentation_formatting for missing/too-small docstring"
synthetic-sklearn_PR_30,kannan-dedsec/synthetic-sklearn,hyperparameter_tuning.py,strategy_3_static,9,0.64176154,ruff,documentation_formatting,D101: Missing docstring in public class. Every public class should have a docstring.,"repo family: scikit-learn ; flake8 findings: 8 (rc=1) ; pylint findings: 19 (rc=30) ; doc-format signals: 1 ; targeted topics: blank lines and whitespace formatting, documentation and docstring coverage, documentation_formatting for missing/too-small docstring"
synthetic-sklearn_PR_30,kannan-dedsec/synthetic-sklearn,hyperparameter_tuning.py,strategy_3_static,10,0.63992155,ruff,documentation_formatting,D100: Missing docstring in public module. Public modules should have a docstring describing their purpose and exported objects.,"repo family: scikit-learn ; flake8 findings: 8 (rc=1) ; pylint findings: 19 (rc=30) ; doc-format signals: 1 ; targeted topics: blank lines and whitespace formatting, documentation and docstring coverage, documentation_formatting for missing/too-small docstring"
